track_name,artist_name,artist_genres,track_popularity,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year
Watermelon Sugar,Harry Styles,['pop'],0.916666666666667,0.765625,0.474784747847479,0.806778587266392,0.0,0.811194853823628,1,0.043360433604336,0.124732831343072,0.0,0.32776617954071,0.554629926305671,0.23449661225951,0.148568558318497,0.75,2021
Cant Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,['pop'],0.8125,0.84375,0.441574415744157,0.331643965790307,1.0,0.643704094858624,0,0.020776874435411,0.85684882755611,4.17258883248731e-06,0.103340292275574,0.200042721349995,0.54327158938729,0.209627371352549,0.75,2023
Please Don't Go,Joel Adams,"['australian pop', 'pop soul']",0.708333333333333,0.234375,0.431734317343173,0.75609756097561,0.363636363636364,0.779559310642792,0,0.0654019873532069,0.0120524084622384,1.96954314720812e-05,0.284968684759916,0.21072305884866,0.160735358464048,0.219510350364794,0.75,2015
Until The End Of Time,2Pac,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",0.59375,0.671875,0.731857318573186,0.690634568683349,0.727272727272727,0.693293648888676,1,0.326106594399277,0.0272877832437667,0.0,0.183716075156576,0.360247783829969,0.245011204073244,0.327972942048042,0.75,2001
Feel So Close - Radio Edit,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",0.864583333333333,0.78125,0.670356703567036,0.920810896420653,0.636363636363636,0.876818203638808,1,0.015356820234869,0.0009806877820781,0.0071370558375634,0.191022964509395,0.941258143757343,0.450271151831767,0.211429036874993,0.75,2012
Sunshine (feat. Anthony Hamilton),Twista,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']",0.5625,0.46875,0.939729397293973,0.882800126702566,1.0,0.75704478901637,1,0.490514905149051,0.266861495412363,0.0,0.34133611691023,0.834454768770693,0.255267240350575,0.249440494614397,0.75,2004
Kiss Kiss,Holly Valance,"['australian pop', 'europop', 'talent show']",0.541666666666667,0.0,0.66789667896679,0.702248970541653,0.363636363636364,0.775910902021026,0,0.185185185185185,0.0037598655442387,0.468020304568528,0.0512526096033403,0.551425825056072,0.245408981821557,0.207525105016349,0.75,2002
Bless The Broken Road,Rascal Flatts,"['contemporary country', 'country', 'country road']",0.760416666666667,0.515625,0.527675276752767,0.420335761799176,0.0,0.707503240362921,1,0.0074074074074074,0.686089928998041,2.26395939086294e-05,0.144050104384134,0.327138737584108,0.503016481258038,0.25073404779359,0.75,2004
Baby,Justin Bieber,"['canadian pop', 'pop']",0.864583333333333,0.828125,0.696186961869619,0.852180339985218,0.454545454545455,0.761845326676588,0,0.206865401987353,0.0409893954633962,0.0,0.0939457202505219,0.531133183808608,0.0333072567920551,0.226608408289601,0.75,2010
Ditto,NewJeans,"['k-pop', 'k-pop girl group']",0.84375,0.6875,0.801968019680197,0.622004012247915,0.545454545454545,0.727281455523018,0,0.159891598915989,0.0275945357561465,0.0,0.0817327766179541,0.155185303855602,0.489498667444543,0.170884774859687,0.75,2023
ROCKSTAR (feat. Roddy Ricch),DaBaby,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",0.791666666666667,0.671875,0.718327183271833,0.673740893253088,1.0,0.631318707695262,1,0.255645889792231,0.252546378167974,0.0,0.0835073068893528,0.490547901313681,0.198610429732561,0.163565629884763,0.75,2020
Corazón (feat. Nego do Borel),Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.729166666666667,0.765625,0.688806888068881,0.724421919543871,0.818181818181818,0.721712831837166,0,0.405600722673893,0.33536955651051,1.49238578680203e-05,0.184759916492693,0.758624372530172,0.915260080351105,0.169358498469845,0.75,2018
No Letting Go,Wayne Wonder,"['dancehall', 'reggae fusion']",0.666666666666667,0.234375,0.410824108241082,0.809946151409566,0.454545454545455,0.741731073880275,0,0.0395663956639566,0.0489649607852701,0.0002182741116751,0.162839248434238,0.298301826337712,0.266484572852995,0.202895852484514,0.75,2003
I Need Your Love (feat. Ellie Goulding),Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",0.760416666666667,0.78125,0.65559655596556,0.862738887129131,0.727272727272727,0.77005424607556,1,0.0466124661246613,0.419215243227646,0.0,0.225469728601253,0.579194702552601,0.430727005131333,0.265913419208198,0.75,2013
Lollipop,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",0.729166666666667,0.78125,0.820418204182042,0.397106958082568,0.0,0.558686572896164,1,0.109485094850948,0.0572472786195237,0.0041928934010152,0.121085594989562,0.440350315069956,0.583778623423806,0.391634376321189,0.75,2008
Give Me Everything (feat. Nayer),Pitbull,"['dance pop', 'miami hip hop', 'pop']",0.895833333333333,0.75,0.626076260762608,0.936648717136522,0.727272727272727,0.859344246555614,1,0.250225835591689,0.195285909190418,0.0,0.289144050104384,0.525793015059276,0.457477558705366,0.300434028787861,0.75,2011
Eternal Flame - Single Version,Atomic Kitten,"['candy pop', 'dance pop', 'europop', 'girl group']",0.572916666666667,0.3125,0.511685116851168,0.558652729384437,0.0,0.683596562815035,1,0.0168021680216802,0.067267860690596,0.0042639593908629,0.0484342379958246,0.395492897575563,0.154297988570519,0.190278375747138,0.75,2001
"Bump, Bump, Bump (feat. P. Diddy)",B2K,"['boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",0.552083333333333,0.234375,0.826568265682657,0.668461619681132,0.0909090909090909,0.731841966300226,0,0.365853658536585,0.102033145426969,0.0,0.0317327766179541,0.89640072626295,0.23527227886872,0.35137326087884,0.75,2003
The Time (Dirty Bit),Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",0.739583333333333,0.6875,0.804428044280443,0.803611023123218,0.545454545454545,0.638903557198406,0,0.0793134598012647,0.0676768640404357,2.81218274111675e-06,0.606471816283925,0.425397842571825,0.450549596255586,0.407744640578395,0.75,2010
Here,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.729166666666667,0.5625,0.263222632226322,0.812057860838349,0.0,0.82247611732514,1,0.147244805781391,0.0802537170480061,0.0,0.0639874739039666,0.313254298835843,0.400714674021135,0.197931090657327,0.75,2015
Bartender (feat. Akon),T-Pain,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",0.802083333333333,0.671875,0.824108241082411,0.35804033365009,0.727272727272727,0.605011761317268,1,0.0728093947606143,0.0576562819693634,0.0,0.211899791231733,0.425397842571825,0.297948792744534,0.274239092069181,0.75,2007
Soltera (Remix),Lunay,"['reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']",0.770833333333333,0.578125,0.77859778597786,0.771935381691479,0.454545454545455,0.808218520474293,1,0.0373983739837398,0.369112332872284,0.0,0.434237995824635,0.813094093773363,0.212088465771225,0.327158410810769,0.75,2019
"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster",The Notorious B.I.G.,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",0.71875,0.640625,0.825338253382534,0.608277900960828,0.181818181818182,0.675243627286256,1,0.214092140921409,0.0970228543914332,1.6243654822335e-06,0.272442588726514,0.648616896293923,0.307011495776926,0.366139548594546,0.75,2006
Saturday Sun,Vance Joy,"['folk-pop', 'modern rock']",0.75,0.609375,0.584255842558426,0.857459613557174,0.727272727272727,0.802937929048053,1,0.0439024390243902,0.494880862947988,0.0,0.209812108559499,0.713766955035779,0.265026054442515,0.227539301132198,0.75,2018
Black Widow,Iggy Azalea,"['australian hip hop', 'dance pop', 'pop']",0.697916666666667,0.5,0.714637146371464,0.705416534684827,1.0,0.833085305554222,1,0.183378500451671,0.196308417565017,0.0003918781725888,0.0918580375782881,0.514044643810744,0.689289171163765,0.217266510742116,0.75,2014
Don't Wanna Go Home,Jason Derulo,"['dance pop', 'pop']",0.666666666666667,0.671875,0.626076260762608,0.798331749551262,0.181818181818182,0.779895348279007,0,0.0771454381210479,0.020436977133952,0.0,0.117954070981211,0.640072626294991,0.410619339954123,0.210783229965441,0.75,2011
Everything Has Changed,Taylor Swift,['pop'],0.645833333333333,1.0,0.568265682656827,0.428782599514307,0.545454545454545,0.688973164994479,1,0.0112014453477868,0.368089824497685,3.9492385786802e-06,0.302713987473904,0.425397842571825,0.132572693883504,0.287064080336052,0.75,2013
When You're Gone,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",0.770833333333333,0.71875,0.542435424354244,0.67479674796748,0.454545454545455,0.73457827276655,1,0.0265582655826558,0.0253450173320282,0.0,0.586638830897704,0.575990601303001,0.577632957212374,0.145207647284702,0.75,2022
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.75,0.546875,0.597785977859779,0.746594868546088,0.545454545454545,0.806106283903797,1,0.51219512195122,0.0145064285612765,0.0,0.654488517745303,0.512976610060878,0.172217876132009,0.44006795517751,0.75,2002
American Boy,Estelle,"['neo soul', 'r&b']",0.822916666666667,0.46875,0.653136531365314,0.714919227114349,0.0,0.869713407901685,1,0.642276422764228,0.174835741698433,0.0,0.0511482254697286,0.516180711310477,0.383384823452976,0.36331971902551,0.75,2008
Faded,Alan Walker,['electro house'],0.833333333333333,0.703125,0.376383763837638,0.607222046246436,0.545454545454545,0.769142143920119,1,0.0453477868112015,0.0287192949682056,8.09137055837563e-06,0.092901878914405,0.129552493858806,0.793056126440287,0.222471753220307,0.75,2016
Power Trip (feat. Miguel),J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",0.84375,0.8125,0.621156211562116,0.587160806673002,0.0909090909090909,0.674619557390428,1,0.349593495934959,0.331279523012113,0.0002010152284263,0.422755741127349,0.467051158816619,0.265006165555099,0.278815981878619,0.75,2013
My Type,Saweetie,"['cali rap', 'trap queen']",0.760416666666667,0.53125,0.906519065190652,0.801499313694436,0.181818181818182,0.711103643608084,1,0.425474254742547,0.0006790478115713,0.0,0.0482254697286012,0.586670938801666,0.298459274188202,0.0563442286583119,0.75,2019
Hawái,Maluma,"['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",0.8125,0.765625,0.763837638376384,0.712807517685566,0.545454545454545,0.847438913158274,0,0.662149954832882,0.189150858942822,2.49746192893401e-05,0.0434237995824635,0.555697960055538,0.795873718824169,0.197269768867065,0.75,2020
Down On Me,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",0.760416666666667,0.578125,0.661746617466175,0.576602259529089,0.181818181818182,0.639623637847439,1,0.165311653116531,0.0377173686646787,0.0,0.0939457202505219,0.594147175050732,0.663108765695647,0.254172533230935,0.75,2011
Love Story,Taylor Swift,['pop'],0.791666666666667,1.0,0.559655596555966,0.727589483687045,0.181818181818182,0.822668138831549,1,0.0155374887082204,0.133935406714465,0.0,0.0586638830897704,0.286553455089181,0.390916082154364,0.26932669296439,0.75,2009
Classic,MKTO,"['pop', 'post-teen pop']",0.864583333333333,0.46875,0.686346863468635,0.78038221940661,0.0909090909090909,0.788152273054582,1,0.183378500451671,0.0392511312265775,0.0,0.1419624217119,0.767168642529104,0.278789164534136,0.151336025165137,0.75,2014
No Idea,Don Toliver,"['pop rap', 'rap', 'trap']",0.84375,0.734375,0.602706027060271,0.611445465104002,0.545454545454545,0.73875474053094,0,0.120686540198735,0.535781197931956,0.0005878172588832,0.150313152400835,0.333546940083307,0.450675559209218,0.110603645221223,0.75,2020
Candy Shop,50 Cent,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",0.84375,0.734375,0.555965559655597,0.551261746383698,1.0,0.631078680812251,1,0.80126467931346,0.0258562715193278,3.248730964467e-05,0.374739039665971,0.766100608779237,0.431946856892825,0.216653672954072,1.0,2005
Cake By The Ocean,DNCE,"['dance pop', 'pop']",0.864583333333333,0.5,0.752767527675277,0.74025974025974,0.363636363636364,0.751812202966732,0,0.0527551942186089,0.155408082581048,0.0,0.0168058455114823,0.916693367510413,0.391035415478858,0.236124848245073,0.75,2016
Oh Boy,Cam'ron,"['battle rap', 'east coast hip hop', 'harlem hip hop', 'southern hip hop']",0.677083333333333,0.4375,0.733087330873309,0.75609756097561,0.545454545454545,0.74427535884019,1,0.273712737127371,0.0242202581199691,0.0,0.125260960334029,0.839794937520026,0.152574284994497,0.208120488563594,0.75,2002
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,"['edm', 'electronic trap', 'pop', 'pop dance']",0.770833333333333,0.65625,0.836408364083641,0.790940766550523,0.727272727272727,0.81321107964092,0,0.371273712737127,0.160520624454044,4.89340101522843e-06,0.0450939457202505,0.618711951297661,0.237751760166536,0.223233921735184,0.75,2018
How You Like That,BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",0.0,0.703125,0.819188191881919,0.770879526977088,1.0,0.820555902261053,1,0.12520325203252,0.0709488908391532,3.46192893401015e-05,0.0348643006263048,0.334614973833173,0.464034261923388,0.162656070003142,0.75,2020
Ni**as In Paris,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.875,0.75,0.771217712177122,0.851124485270827,0.0909090909090909,0.747203686812923,1,0.52122854561879,0.129845373216068,0.0,0.342379958246347,0.787461283776567,0.530390219971095,0.23648556922158,0.75,2012
Bailando - Spanish Version,Enrique Iglesias,"['dance pop', 'latin pop', 'mexican pop']",0.71875,0.671875,0.690036900369004,0.765600253405131,0.636363636363636,0.845086649704767,1,0.154471544715447,0.0435456663998942,3.73604060913706e-06,0.0251565762004175,0.986115561251735,0.205505244036649,0.283185360158562,0.75,2014
Are You With Me - Radio Edit,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",0.739583333333333,0.640625,0.739237392373924,0.587160806673002,0.454545454545455,0.624405933464548,0,0.022583559168925,0.267884003786962,2.53807106598985e-05,0.103340292275574,0.379472391327566,0.404414007080444,0.0787768068048267,0.75,2015
Summer Love,Justin Timberlake,"['dance pop', 'pop']",0.697916666666667,0.734375,0.546125461254612,0.56921127652835,0.0,0.666266621861649,0,0.116531165311653,0.0772884427616683,0.0,0.320459290187891,0.469187226316352,0.237228019464591,0.301725642606965,0.75,2007
Rollin' (Air Raid Vehicle),Limp Bizkit,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",0.833333333333333,0.625,0.542435424354244,0.930313588850174,0.0909090909090909,0.852047429312083,1,0.268292682926829,0.006029834135849,0.0,0.193110647181628,0.716971056285379,0.240569352550418,0.225677515447003,0.75,2001
Hot N*gga,Bobby Shmurda,"['nyc rap', 'rap', 'trap']",0.739583333333333,0.34375,0.777367773677737,0.483687044662654,0.818181818181818,0.662138159473861,1,0.718157181571816,0.051623482559228,1.83756345177665e-06,0.0367432150313152,0.151981202606002,0.71507179888357,0.188443741103186,0.75,2014
As Long As You Love Me,Justin Bieber,"['canadian pop', 'pop']",0.697916666666667,0.828125,0.503075030750307,0.866962305986696,0.0,0.850895300273631,0,0.140018066847335,0.082912238821964,0.0,0.35490605427975,0.614439816298195,0.528195812726236,0.256139044360923,0.75,2012
Lego House,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",0.75,0.796875,0.52890528905289,0.617780593390349,1.0,0.60616389035572,1,0.138572719060524,0.574636516166727,0.0,0.113778705636743,0.563174196304603,0.660854691788541,0.170081879782947,0.75,2011
Anti-Hero,Taylor Swift,['pop'],0.927083333333333,1.0,0.584255842558426,0.624115721676697,0.363636363636364,0.69780615428928,1,0.0531165311653117,0.132912898339866,1.82741116751269e-06,0.126304801670146,0.528997116308875,0.245223352205678,0.200330079087104,0.75,2023
Massive,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.729166666666667,0.9375,0.414514145141451,0.653679653679654,0.363636363636364,0.688061062839038,0,0.0607046070460705,0.116552764346278,0.0171573604060914,0.132567849686848,0.0192246074975969,0.430760153277026,0.464536861417207,0.5,2022
Say Yes To Heaven,Lana Del Rey,"['art pop', 'pop']",0.895833333333333,0.84375,0.403444034440344,0.316861999788829,0.545454545454545,0.45749123901877,0,0.0052393857271906,0.724945247232811,0.0869035532994924,0.0970772442588727,0.137028730107871,0.265006165555099,0.216748701598421,0.75,2023
This Is Love,will.i.am,"['dance pop', 'pop']",0.666666666666667,0.578125,0.458794587945879,0.785661492978566,0.0,0.847822956171091,0,0.039747064137308,0.0048232742538219,0.0,0.129436325678497,0.260920645092385,0.457013484665668,0.352253730359131,0.75,2012
Wide Awake,Katy Perry,['pop'],0.84375,0.75,0.432964329643296,0.666349910252349,0.454545454545455,0.768470068647689,1,0.0256549232158988,0.0765726868994489,2.68020304568528e-06,0.387265135699374,0.573854533803268,0.661603839881197,0.239615696404814,0.75,2012
Don't,Bryson Tiller,"['kentucky hip hop', 'r&b', 'rap']",0.864583333333333,0.75,0.74169741697417,0.321085418646394,1.0,0.746531611540493,0,0.311653116531165,0.228006177177593,0.0,0.0786012526096033,0.161593506354801,0.245110648510322,0.195681432954382,0.75,2016
Empire State Of Mind,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0.864583333333333,0.75,0.404674046740467,0.954598247281174,1.0,0.93941721472805,1,0.667570009033424,0.0301508066926445,0.0,0.458246346555324,0.825910498771761,0.752900462748114,0.348167498652145,0.75,2009
7 Days,Craig David,['british soul'],0.739583333333333,0.4375,0.611316113161132,0.802555168408827,0.363636363636364,0.653257164802458,0,0.0473351400180669,0.235163735799787,0.0,0.077348643006263,0.908149097511481,0.152448322040865,0.267127458623753,0.75,2000
Never Be The Same Again,Melanie C,"['dance pop', 'europop', 'talent show']",0.59375,0.296875,0.648216482164822,0.668461619681132,0.272727272727273,0.765877778311171,1,0.0457091237579043,0.0941598309425554,0.0,0.102296450939457,0.384812560076898,0.663281136053249,0.38167964098566,0.75,2000
Shotgun,George Ezra,"['folk-pop', 'neo-singer-songwriter']",0.8125,0.578125,0.628536285362854,0.721254355400697,0.454545454545455,0.786040036484086,1,0.0419150858175248,0.292424204777343,0.0,0.230688935281837,0.765032575029371,0.369436083745475,0.201487877060085,0.75,2018
Bruises,Lewis Capaldi,"['pop', 'uk pop']",0.84375,0.703125,0.706027060270603,0.270404392355612,0.363636363636364,0.637367385147136,1,0.0816621499548329,0.967279732012825,0.0,0.17223382045929,0.345295311331838,0.339324308198199,0.238733287564435,0.75,2019
Dani California,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",0.822916666666667,0.71875,0.484624846248463,0.909196494562348,0.0,0.899956795161058,1,0.0383017163504968,0.0197212212717325,8.72081218274112e-06,0.339248434237996,0.739399765032575,0.239760537795516,0.358329745517169,0.75,2006
Adorn,Miguel,"['r&b', 'urban contemporary']",0.75,0.671875,0.56949569495695,0.55337345581248,1.0,0.739954874945994,0,0.275519421860885,0.055509014382705,4.13197969543147e-05,0.173277661795407,0.21072305884866,0.789217571169069,0.1857014859377,0.75,2012
Don't You Worry Child - Radio Edit,Swedish House Mafia,"['edm', 'pop dance', 'progressive electro house']",0.84375,0.609375,0.55350553505535,0.832119100411783,1.0,0.862272574528347,0,0.0513098464317977,0.11450774759708,0.0,0.0991649269311065,0.427533910071558,0.45759689202986,0.22393597008731,0.75,2012
emotions,iann dior,['melodic rap'],0.71875,0.546875,0.575645756457565,0.611445465104002,0.818181818181818,0.715088089866065,1,0.0308943089430894,0.0131771676742975,0.0,0.126304801670146,0.133824628858272,0.135860989936223,0.0655891582013599,0.75,2019
For the First Time,The Script,"['celtic rock', 'pop']",0.65625,0.59375,0.287822878228782,0.609333755675219,0.818181818181818,0.783783783783784,1,0.0112014453477868,0.0335250843288219,0.0,0.169102296450939,0.342091210082239,0.75428605523807,0.301492919396316,0.75,2010
All Time Low,Jon Bellion,['indie pop rap'],0.677083333333333,0.453125,0.559655596555966,0.543870763382958,0.0,0.812202966732274,1,0.108943089430894,0.0597012987185618,0.0,0.0754697286012526,0.499092171312613,0.20039379997083,0.233130476268051,0.75,2016
Elastic Heart,Sia,"['australian dance', 'australian pop', 'pop']",0.708333333333333,0.75,0.318573185731857,0.78038221940661,0.818181818181818,0.773318611684509,1,0.0489611562782294,0.0119501576247785,1.50253807106599e-05,0.130480167014614,0.492683968813414,0.464445298929978,0.309923317702091,0.75,2014
Where Have You Been,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",0.739583333333333,0.859375,0.685116851168512,0.839510083412522,0.0,0.708895396284384,0,0.124841915085818,0.002042051474912,0.0207106598984772,0.210855949895616,0.433942112570757,0.450443522189369,0.281763809213512,0.75,2012
I Love It (feat. Charli XCX),Icona Pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",0.791666666666667,0.515625,0.675276752767528,0.901805511561609,0.727272727272727,0.88502712303778,1,0.0106594399277326,0.0097210893681522,1.66497461928934e-05,0.137787056367432,0.839794937520026,0.436872671342765,0.115896158903408,0.75,2012
I Wanna Go,Britney Spears,"['dance pop', 'pop']",0.708333333333333,0.703125,0.656826568265683,0.521697814380741,0.454545454545455,0.698814267197926,1,0.0341463414634146,0.0038621163816987,3.85786802030457e-06,0.324634655532359,0.800277688774965,0.463961336002864,0.218903330657016,0.75,2011
Take A Look Around,Limp Bizkit,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",0.791666666666667,0.625,0.323493234932349,0.844789356984479,1.0,0.744083337333781,1,0.042457091237579,0.0178807061974539,0.310659898477157,0.075678496868476,0.506568407561679,0.278106312732866,0.433732065767579,0.75,2000
Goodbyes (feat. Young Thug),Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",0.8125,0.8125,0.474784747847479,0.63467426882061,0.454545454545455,0.827228649608756,1,0.105691056910569,0.46625062845921,0.0,0.0855949895615866,0.133824628858272,0.596991474296928,0.150222832474197,0.75,2019
Love,Musiq Soulchild,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",0.604166666666667,0.34375,0.500615006150061,0.351705205363742,0.0909090909090909,0.537084153425184,0,0.0495031616982837,0.349684673754899,0.0,0.0695198329853862,0.321798568834775,0.263322239753908,0.401978923034556,0.75,2001
Of The Night,Bastille,"['metropopolis', 'modern rock', 'pop']",0.614583333333333,0.625,0.624846248462485,0.820504698553479,0.454545454545455,0.66761077240651,0,0.0364950316169828,0.0196189704342726,0.000228426395939,0.0709812108559499,0.33247890633344,0.430866227343243,0.226542470046583,0.75,2013
Over My Head (Cable Car),The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']",0.760416666666667,0.53125,0.52890528905289,0.714919227114349,0.727272727272727,0.813739138783544,1,0.0402890695573622,0.0224819938831504,0.0,0.0462421711899791,0.716971056285379,0.371332157679099,0.26932669296439,0.75,2006
Over And Over,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",0.65625,0.59375,0.592865928659287,0.491078027663393,0.636363636363636,0.532235610388364,1,0.104426377597109,0.0066331140768625,1.39086294416244e-06,0.143006263048017,0.455302787568087,0.727800686829579,0.303587428292161,0.75,2005
Ice Cream (with Selena Gomez),BLACKPINK,"['k-pop', 'k-pop girl group', 'pop']",0.645833333333333,0.703125,0.772447724477245,0.714919227114349,0.818181818181818,0.828764821660026,1,0.562782294489612,0.0349565960532608,9.45177664974619e-05,0.0209812108559499,0.925237637509345,0.662764024980443,0.152084618159392,0.75,2020
Hanging By A Moment,Lifehouse,"['neo mellow', 'pop rock', 'post-grunge']",0.708333333333333,0.4375,0.466174661746617,0.857459613557174,0.0909090909090909,0.77730305794249,1,0.0238482384823848,0.0011933695239947,0.0,0.07160751565762,0.424329808821959,0.427863005343481,0.230151619171738,0.75,2001
Sure Thing,Miguel,"['r&b', 'urban contemporary']",0.895833333333333,0.671875,0.642066420664207,0.58610495195861,1.0,0.623109788296289,0,0.140018066847335,0.0272877832437667,0.0003116751269035,0.177453027139875,0.491615935063548,0.139102878584972,0.190018501495247,0.75,2011
Down,Jay Sean,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",0.833333333333333,0.484375,0.694956949569496,0.663182346109175,0.181818181818182,0.797321299985598,1,0.0110207768744354,0.0103141442254197,0.0,0.0637787056367432,0.737263697532842,0.477286890571341,0.223247497255805,0.75,2010
Kids,MGMT,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",0.833333333333333,0.609375,0.355473554735547,0.928201879421392,0.818181818181818,0.827420671115165,1,0.0892502258355917,0.000763916006663,0.0049746192893401,0.35490605427975,0.14343693260707,0.417282117238362,0.398435712152418,0.75,2008
Con Calma,Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",0.822916666666667,0.78125,0.707257072570726,0.853236194699609,0.727272727272727,0.885939225193222,0,0.0664859981933153,0.112462730847881,1.96954314720812e-06,0.0379958246346555,0.660365267542454,0.225208501836407,0.1858566347448,0.75,2019
No Time To Die,Billie Eilish,"['art pop', 'pop']",0.791666666666667,0.828125,0.268142681426814,0.176433322774786,0.363636363636364,0.376074120301474,0,0.0240289069557362,0.937626989149448,0.0105583756345178,0.0644050104384134,0.0149524724981309,0.0896193266948647,0.280958974776683,0.75,2020
As I Am (feat. Khalid),Justin Bieber,"['canadian pop', 'pop']",0.666666666666667,0.828125,0.53259532595326,0.518530250237567,1.0,0.622053670011041,1,0.028003613369467,0.129845373216068,0.0,0.0798538622129436,0.0761508063654811,0.264581869290232,0.149355938514528,0.75,2021
Diamonds,Sam Smith,"['pop', 'uk pop']",0.625,0.734375,0.603936039360394,0.649456234822088,0.909090909090909,0.68854111660506,0,0.0357723577235772,0.157453099330247,0.0,0.0897703549060543,0.553561892555805,0.292777682016468,0.225888905696676,0.75,2020
Hello,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",0.760416666666667,0.765625,0.511685116851168,0.39921866751135,0.454545454545455,0.718784503864433,0,0.014453477868112,0.337414573259709,0.0,0.067223382045929,0.267328847591584,0.125777324016495,0.384204687821207,0.75,2015
Mood (feat. iann dior),24kGoldn,"['cali rap', 'pop rap']",0.854166666666667,0.546875,0.662976629766298,0.701193115827262,0.636363636363636,0.837021746435601,0,0.0245709123757904,0.177903266822231,0.0,0.316283924843424,0.741535832532308,0.205438947745263,0.0836639942284644,0.75,2021
Incomplete,Sisqo,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",0.645833333333333,0.34375,0.718327183271833,0.412944778798437,0.0909090909090909,0.643944121741635,0,0.0986449864498645,0.288334171278946,0.0,0.124217118997912,0.25024030759372,0.393083970882669,0.342944801933154,0.75,2000
Love Lockdown,Kanye West,"['chicago rap', 'hip hop', 'rap']",0.6875,0.90625,0.735547355473555,0.498469010664133,0.0909090909090909,0.645048245403485,0,0.0177055103884372,0.0554067635452451,0.50761421319797,0.0949895615866388,0.0793549076150806,0.395019822591124,0.335342510385273,0.75,2009
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,"['emo', 'modern rock', 'pop', 'rock']",0.802083333333333,0.6875,0.487084870848709,0.920810896420653,0.818181818181818,0.80485814411214,0,0.0749774164408311,0.0276967865936064,3.37055837563452e-06,0.538622129436326,0.565310263804336,0.609733621501213,0.173444730176831,0.75,2013
Locked Up,Akon,['dance pop'],0.708333333333333,0.703125,0.825338253382534,0.54492661809735,0.636363636363636,0.806250300033604,1,0.112375790424571,0.0267765290564671,0.0,0.092901878914405,0.35383958133077,0.198484466778928,0.266999460857895,0.75,2004
