playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",71,The Writing's On The Wall,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"['dance pop', 'girl group', 'pop', 'r&b', 'urban contemporary']",72,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,3LtpKP5abr2qqjunvjlX5i,Doja,81,Doja,5H4yInM5zmHqpKIoMNAx4r,Central Cee,"['melodic drill', 'r&drill']",80,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,97393,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,161DnLWsx1i3u1JT05lzqU,Talking to the Moon,83,Doo-Wops & Hooligans,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",89,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,217867,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,4HSAJpNocVNJbwbQvtCMdO,Signs,65,R&G (Rhythm & Gangsta): The Masterpiece,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",82,0.934,0.706,7,-5.317,1,0.178,0.0305,0.000121,0.136,0.614,112.962,236480,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,6MBEjJlXQYXr8dfxDvZuoA,Do It To It,63,Unappreciated,1c70yCa8sRgIiQxl3HOEFo,Cherish,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",64,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,226293,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,4Ld4kbKo1eOzToQ0P8JA0V,Arcade (feat. FLETCHER),66,Small Town Boy,3klZnJvYGIbWritVwQD434,Duncan Laurence,['dutch pop'],66,0.446,0.395,0,-9.328,1,0.0365,0.815,0.00216,0.128,0.267,71.944,187453,3
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,0DWdj2oZMBFSzRsi2Cvfzf,TQG,85,MAÑANA SERÁ BONITO,790FomKkXshlbRYZFtlgla,KAROL G,"['reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",90,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,199440,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,6yLX8QnxlnEqZfs3YKCfjF,Tears Dry On Their Own,63,Back To Black,6Q192DXotxtaysaqNPy5yR,Amy Winehouse,"['british soul', 'neo soul']",77,0.643,0.871,1,-2.734,0,0.118,0.491,0.0,0.29,0.452,121.569,185187,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,4JPCdSaqs9dJd7RatFSHww,Make It Rain,61,"Me, Myself & I",3ScY9CQxNLQei8Umvpx5g6,Fat Joe,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",67,0.744,0.697,11,-5.063,0,0.197,0.0106,0.0,0.0842,0.767,149.28,247413,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,2rurDawMfoKP4uHyb2kJBt,Te Felicito,76,Te Felicito,0EmeFodog0BfCgMzAIvKQp,Shakira,"['colombian pop', 'dance pop', 'latin pop', 'pop']",87,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,172235,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,4tI7eIbEUfInHS3sxfqkkr,Romeo,55,Rooty,4YrKBkKSVeqDamzBPWVnSJ,Basement Jaxx,"['alternative dance', 'big beat', 'electronica', 'filter house']",54,0.702,0.842,2,-4.157,1,0.0487,0.00709,0.00112,0.136,0.843,126.845,217493,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,6AzKhCHOms83jvNVLsz0Bt,Djadja (feat. Maluma) - Remix,61,Djadja (feat. Maluma) [Remix],7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,"['basshall', 'pop urbaine', 'r&b francais']",73,0.791,0.682,5,-7.328,1,0.158,0.175,0.0,0.0926,0.672,98.031,166851,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,5ZdzNVOmCSp5HFLk0EgvJS,Dirty Little Secret,66,Move Along,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,"['alternative metal', 'modern rock', 'neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']",67,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,193653,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,77,Away From The Sun,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",71,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3tSuRiNgJmMqmYR23dCqnR,I Hate This Part,64,Doll Domination (Deluxe),6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",69,0.756,0.612,5,-4.371,1,0.0317,0.0659,0.0,0.274,0.452,111.572,218400,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,1BZG99C7Co1r6QUC3zaS59,Same Old Love,66,Revival (Deluxe),0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,"['pop', 'post-teen pop']",82,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,1HNE2PX70ztbEl6MLxrpNL,In Too Deep,77,"All Killer, No Filler",0qT79UgT5tY4yudH9VfsdT,Sum 41,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'pop punk', 'post-grunge', 'punk', 'rock']",74,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,6ic8OlLUNEATToEFU3xmaH,Gimme More,82,Blackout,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",81,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,7HacCTm33hZYYN8DXpCYuG,I Like It,67,Euphoria,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['dance pop', 'latin pop', 'mexican pop']",79,0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,231373,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6Bm6qUCSatPAqkQllFL7oA,Unwell,68,More Than You Think You Are,3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,"['neo mellow', 'pop rock', 'post-grunge']",67,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,228707,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),74,Skrillex and Diplo present Jack Ü,1HxJeLhIuegM3KgvPn8sTa,Jack Ü,"['edm', 'electro house', 'pop dance']",59,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,250286,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,4BdGO1CaObRD4La9l5Zanz,Sit Next to Me,72,Sacred Hearts Club,7gP3bB2nilZXLfPHJhMdvc,Foster The People,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",72,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,0PJIbOdMs3bd5AT8liULMQ,oui,76,Late Nights: The Album,3KV3p5EY4AvKxOlhGHORLg,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",73,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,85,Midnight Memories (Deluxe),4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"['boy band', 'pop', 'post-teen pop', 'talent show']",84,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,5ildQOEKmJuWGl2vRkFdYc,DESPECHÁ,76,DESPECHÁ,7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,"['pop', 'r&b en espanol']",79,0.919,0.623,7,-6.521,1,0.0992,0.184,1.63e-05,0.0609,0.775,130.037,157018,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,6fR6Z0Vc1K6yQWNUIKjAIR,Underneath It All,64,Rock Steady (Expanded Edition),0cQbJU1aAzvbEmTuljWLlF,No Doubt,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",69,0.729,0.731,4,-4.823,1,0.0682,0.235,1.35e-06,0.391,0.838,138.204,302720,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,4mnTMsp8Cgf9TNiQMhH11L,I Wish I Was a Punk Rocker (with Flowers in My Hair),58,Smile...It Confuses People,3xnfpcM4DC9zeHVuDhYICB,Sandi Thom,"['candy pop', 'scottish singer-songwriter']",41,0.7,0.465,4,-6.815,1,0.358,0.544,0.0,0.606,0.719,108.102,151640,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,89,Midnights,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,63SevszngYpZOwf63o61K4,Nevermind,78,Nevermind,3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,['israeli pop'],65,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,2i8f4VnnBjy0yDqH2C452a,bad idea right?,16,bad idea right?,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,['pop'],90,0.628,0.878,9,-3.468,1,0.0901,0.00196,1.23e-05,0.0649,0.796,129.976,184784,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3LN41NUdHkyNqQhi9gExMm,Hypnotized (feat. Akon),67,The Real Testament,3jksrX4oBklxR78ft8gv3j,Plies,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",63,0.84,0.571,10,-7.421,1,0.0797,0.16,0.0,0.406,0.617,116.59,188493,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),78,Dying to Live,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",80,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6Xk7PnitV9jCRorWt2LiVZ,Berzerk,65,The Marshall Mathers LP2 (Deluxe),7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",90,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,238746,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,37Nqx7iavZpotJSDXZWbJ3,Girls Want Girls (with Lil Baby),75,Certified Lover Boy,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,0.381,86.975,221980,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,76cy1WJvNGJTj78UqeA5zr,IDGAF,79,Dua Lipa (Deluxe),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",89,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),76,THIS IS... ICONA POP,1VBflYyxBhnDc9uVib98rw,Icona Pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",69,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),75,Skin,6nxWCVXbOlEVRexSbLsTer,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",72,0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,234910,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,7FDV5ELOJHCGLe52AnttEd,Angel,76,Hot Shot,5EvFsr3kj42KNv97ZEnqij,Shaggy,"['dance pop', 'pop rap', 'reggae fusion']",72,0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,235133,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3NZJlJemX3mzjf56MqC5ML,Forever,78,Forever,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['r&b', 'rap']",87,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5Mmk2ii6laakqfeCT7OnVD,Thong Song,71,Unleash The Dragon,6x9QLdzo6eBZxJ1bHsDkjg,Sisqo,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",58,0.706,0.888,2,-6.959,1,0.0654,0.119,9.64e-05,0.07,0.714,121.549,253733,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,64,Born This Way,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",85,0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,320587,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,7xQAfvXzm3AkraOtGPWIZg,Wow.,82,Hollywood's Bleeding,246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2Fxmhks0bxGSBdJ92vM42m,bad guy,82,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'pop']",89,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,3a1lNhkSLSkpJE4MSHpDu9,Congratulations,82,Stoney (Deluxe),246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,4N1MFKjziFHH4IS3RYYUrU,My Love,78,My Love,1dgdvbogmctybPrGEcnYf6,Route 94,"['house', 'uk dance']",60,0.813,0.616,8,-7.571,1,0.0495,0.000132,0.705,0.0658,0.744,119.977,259934,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,469RmLzEsicj8VSn9aIuKV,Cool,57,Love Angel Music Baby (Deluxe Version),4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,"['dance pop', 'pop']",73,0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019,189333,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,84,reputation,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,208187,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,80,ARDIPITHECUS,3rWZHrfrsPBxVy692yAIxF,WILLOW,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",71,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,5ZSl6gDoV6bPPxzmLeneV9,Rise,71,Blue,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,"['pop', 'pop dance', 'tropical house', 'uk dance']",74,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,194408,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,68,Dig Your Roots,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",74,0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,7ySUcLPVX7KudhnmNcgY2D,S&M,83,Loud (Japan Version),5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'pop', 'urban contemporary']",91,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,243600,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",70,"King's Dead (with Kendrick Lamar, Future & James Blake)",28ExwzUQsvgJooOI0X1mr3,Jay Rock,"['conscious hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",71,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,0w07a1vsKahQMM0RnPXHVT,Dancing in the Moonlight,56,Onka's Big Moka,6xeFne1rkxMhKSW3ipvkdV,Toploader,['british alternative rock'],63,0.632,0.856,0,-3.453,0,0.0358,0.0568,0.0,0.35,0.843,119.404,232693,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,3LmvfNUQtglbTrydsdIqFU,We Belong Together,72,The Emancipation of Mimi,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",77,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,201400,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,79,Views,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,81,MIDDLE CHILD,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",88,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,213594,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,26NX1wPt1TRCH536yocd6i,If I Were a Boy,66,I AM...SASHA FIERCE,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['pop', 'r&b']",93,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),77,Shoot For The Stars Aim For The Moon,0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,"['brooklyn drill', 'rap']",80,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,190476,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,2Ozc0me9PV5vlt8cokwdvI,Lean Back,67,True Story,2BvzbqWWwLN11XGBYgDZzx,Terror Squad,"['bronx hip hop', 'dirty south rap', 'hardcore hip hop', 'hip pop', 'southern hip hop']",51,0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,247427,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,08uGhvS5MfBk7crUCpnjva,Blame It,66,Intuition,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,"['contemporary r&b', 'hip pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",70,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,289747,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,18lR4BzEs7e3qzc0KVkTpU,What I've Done,82,Minutes to Midnight,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",86,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119,205613,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,3oUphdZVPyrsprZ8FgbmQS,I Need A Dollar,68,Good Things,0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,"['pop soul', 'r&b']",64,0.84,0.481,6,-7.123,0,0.0336,0.199,0.0,0.0873,0.955,95.497,243053,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,3H7ihDc1dqLriiWXwsc2po,Breaking Me,76,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,"['german dance', 'pop dance', 'pop edm', 'uk dance']",73,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),72,One Right Now,246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",88,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,0.688,97.014,193507,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,80,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,"['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']",78,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,78,Dutty Rock (20th Anniversary),3Isy6kedDrgPYoTS1dazA9,Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",81,0.741,0.824,10,-4.143,0,0.0352,0.614,0.0,0.158,0.725,100.216,211666,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),82,STAY (with Justin Bieber),2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,['australian hip hop'],79,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,75,Culture II,6oMuImdp5ZcFhWP0ESe6mG,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",76,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,5XX9oGZfgKMXdHnEp4t2JB,Money On My Mind,66,In The Lonely Hour,2wY79sveU1sp5g7SokKOiI,Sam Smith,"['pop', 'uk pop']",83,0.688,0.841,2,-5.217,1,0.179,0.204,0.000295,0.229,0.743,133.912,192670,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,71,Sweetest Pie,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",79,0.814,0.628,7,-7.178,1,0.221,0.167,0.0,0.101,0.677,123.977,201334,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",86,"Save Me, San Francisco (Golden Gate Edition)",3FUY2gzHeIiaesXtOAdB7A,Train,"['dance pop', 'neo mellow', 'pop', 'pop rock']",74,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",80,From Under The Cork Tree,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"['emo', 'modern rock', 'pop', 'rock']",80,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,2N5zMZX7YeL1tico8oQxa9,Crazy,73,St. Elsewhere,5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,"['atl hip hop', 'neo soul']",64,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,182066,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,228BxWXUYQPJrJYHDLOHkj,Gasolina,83,Barrio Fino (Bonus Track Version),4VMYDCV2IEDYJArk749S6m,Daddy Yankee,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",86,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600,4
